"occurrenceID","basisOfRecord","type","institutionCode","institutionID","datasetName","datasetID","language","rightsHolder","accessRights","references","ownerInstitutionCode","recordNumber","recordedBy","recordedByID","individualCount","organismQuantity","organismQuantityType","occurrenceStatus","parentEventID","eventID","eventType","samplingProtocol","sampleSizeValue","sampleSizeUnit","samplingEffort","eventDate","year","month","day","eventTime","habitat","fieldNumber","eventRemarks","locationID","higherGeography","continent","waterBody","country","countryCode","locality","stateProvince","county","minimumDepthInMeters","maximumDepthInMeters","decimalLatitude","decimalLongitude","geodeticDatum","georeferencedBy","identifiedBy","identifiedByID","dateIdentified","verbatimIdentification","scientificName","scientificNameAuthorship","taxonID","scientificNameID","taxonomicStatus","kingdom","phylum","class","order","family","genus","taxonRank"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34B5:361","HumanObservation","Event","Dirección General Marítima (DIMAR)","830.027.904-1","Fitoplancton Expedición Pacífico 2018 - Cabo Manglares","cecoldo.ide_00010","es","Dirección General Marítima (DIMAR)","Sólo para uso no comercial","https://doi.org/10.26640/cecoldo.ide_00010","Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico - Dirección General Marítima (DIMAR)","Exp.Pacifico2018","Fredy Albeiro Castrillón Valencia","https://orcid.org/0000-0003-2815-6122",0,0,"Células por litro","absent","DIMAR:CCCP:EXP.PACIFICO:2018","DIMAR:CCCP:EXP.PACIFICO:2018:BME34B5","Muestra","Red de 20 um","1 L","L","34 muestras de un litro",2018-11-27,2018,11,27,"13:45:00","Zona Nerítica","BME34B5","Bajamar","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cabo Manglares","Nariño","San Andrés de Tumaco",0,1,"1.59912","-79.06383","WGS84","Fredy Albeiro Castrillón Valencia","Fredy Albeiro Castrillón Valencia","https://orcid.org/0000-0003-2815-6122","2019-02-11/2019-04-30","Gonyaulax","Gonyaulax","Diesing, 1866","https://www.marinespecies.org/aphia.php?p=taxdetails&id=109519","urn:lsid:marinespecies.org:taxname:109519","accepted","Chromista","Myzozoa","Dinophyceae","Gonyaulacales","Gonyaulacaceae","Gonyaulax","Género"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34B5:362","HumanObservation","Event","Dirección General Marítima (DIMAR)","830.027.904-1","Fitoplancton Expedición Pacífico 2018 - Cabo Manglares","cecoldo.ide_00010","es","Dirección General Marítima (DIMAR)","Sólo para uso no comercial","https://doi.org/10.26640/cecoldo.ide_00010","Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico - Dirección General Marítima (DIMAR)","Exp.Pacifico2018","Fredy Albeiro Castrillón Valencia","https://orcid.org/0000-0003-2815-6122",3,3533,"Células por litro","present","DIMAR:CCCP:EXP.PACIFICO:2018","DIMAR:CCCP:EXP.PACIFICO:2018:BME34B5","Muestra","Red de 20 um","1 L","L","34 muestras de un litro",2018-11-27,2018,11,27,"13:45:00","Zona Nerítica","BME34B5","Bajamar","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cabo Manglares","Nariño","San Andrés de Tumaco",0,1,"1.59912","-79.06383","WGS84","Fredy Albeiro Castrillón Valencia","Fredy Albeiro Castrillón Valencia","https://orcid.org/0000-0003-2815-6122","2019-02-11/2019-04-30","Guinardia","Guinardia","H. Peragallo, 1892","https://www.marinespecies.org/aphia.php?p=taxdetails&id=149111","urn:lsid:marinespecies.org:taxname:149111","accepted","Chromista","Heterokontophyta","Bacillariophyceae","Rhizosoleniales","Rhizosoleniaceae","Guinardia","Género"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34B5:363","HumanObservation","Event","Dirección General Marítima (DIMAR)","830.027.904-1","Fitoplancton Expedición Pacífico 2018 - Cabo Manglares","cecoldo.ide_00010","es","Dirección General Marítima (DIMAR)","Sólo para uso no comercial","https://doi.org/10.26640/cecoldo.ide_00010","Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico - Dirección General Marítima (DIMAR)","Exp.Pacifico2018","Fredy Albeiro Castrillón Valencia","https://orcid.org/0000-0003-2815-6122",2,2356,"Células por litro","present","DIMAR:CCCP:EXP.PACIFICO:2018","DIMAR:CCCP:EXP.PACIFICO:2018:BME34B5","Muestra","Red de 20 um","1 L","L","34 muestras de un litro",2018-11-27,2018,11,27,"13:45:00","Zona Nerítica","BME34B5","Bajamar","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cabo Manglares","Nariño","San Andrés de Tumaco",0,1,"1.59912","-79.06383","WGS84","Fredy Albeiro Castrillón Valencia","Fredy Albeiro Castrillón Valencia","https://orcid.org/0000-0003-2815-6122","2019-02-11/2019-04-30","Hemiaulus","Hemiaulus","P.A.C. Heiberg, 1863","https://www.marinespecies.org/aphia.php?p=taxdetails&id=163248","urn:lsid:marinespecies.org:taxname:163248","accepted","Chromista","Heterokontophyta","Bacillariophyceae","Hemiaulales","Hemiaulaceae","Hemiaulus","Género"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34B5:364","HumanObservation","Event","Dirección General Marítima (DIMAR)","830.027.904-1","Fitoplancton Expedición Pacífico 2018 - Cabo Manglares","cecoldo.ide_00010","es","Dirección General Marítima (DIMAR)","Sólo para uso no comercial","https://doi.org/10.26640/cecoldo.ide_00010","Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico - Dirección General Marítima (DIMAR)","Exp.Pacifico2018","Fredy Albeiro Castrillón Valencia","https://orcid.org/0000-0003-2815-6122",0,0,"Células por litro","absent","DIMAR:CCCP:EXP.PACIFICO:2018","DIMAR:CCCP:EXP.PACIFICO:2018:BME34B5","Muestra","Red de 20 um","1 L","L","34 muestras de un litro",2018-11-27,2018,11,27,"13:45:00","Zona Nerítica","BME34B5","Bajamar","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cabo Manglares","Nariño","San Andrés de Tumaco",0,1,"1.59912","-79.06383","WGS84","Fredy Albeiro Castrillón Valencia","Fredy Albeiro Castrillón Valencia","https://orcid.org/0000-0003-2815-6122","2019-02-11/2019-04-30","Hemidiscus","Hemidiscus","G.C. Wallich, 1860","https://www.marinespecies.org/aphia.php?p=taxdetails&id=180366","urn:lsid:marinespecies.org:taxname:180366","accepted","Chromista","Heterokontophyta","Bacillariophyceae","Coscinodiscales","Hemidiscaceae","Hemidiscus","Género"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34B5:365","HumanObservation","Event","Dirección General Marítima (DIMAR)","830.027.904-1","Fitoplancton Expedición Pacífico 2018 - Cabo Manglares","cecoldo.ide_00010","es","Dirección General Marítima (DIMAR)","Sólo para uso no comercial","https://doi.org/10.26640/cecoldo.ide_00010","Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico - Dirección General Marítima (DIMAR)","Exp.Pacifico2018","Fredy Albeiro Castrillón Valencia","https://orcid.org/0000-0003-2815-6122",0,0,"Células por litro","absent","DIMAR:CCCP:EXP.PACIFICO:2018","DIMAR:CCCP:EXP.PACIFICO:2018:BME34B5","Muestra","Red de 20 um","1 L","L","34 muestras de un litro",2018-11-27,2018,11,27,"13:45:00","Zona Nerítica","BME34B5","Bajamar","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cabo Manglares","Nariño","San Andrés de Tumaco",0,1,"1.59912","-79.06383","WGS84","Fredy Albeiro Castrillón Valencia","Fredy Albeiro Castrillón Valencia","https://orcid.org/0000-0003-2815-6122","2019-02-11/2019-04-30","Leptocylindrus","Leptocylindrus","P.T. Cleve in C.G.J. Petersen, 1889","https://www.marinespecies.org/aphia.php?p=taxdetails&id=149038","urn:lsid:marinespecies.org:taxname:149038","accepted","Chromista","Heterokontophyta","Bacillariophyceae","Leptocylindrales","Leptocylindraceae","Leptocylindrus","Género"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34B5:366","HumanObservation","Event","Dirección General Marítima (DIMAR)","830.027.904-1","Fitoplancton Expedición Pacífico 2018 - Cabo Manglares","cecoldo.ide_00010","es","Dirección General Marítima (DIMAR)","Sólo para uso no comercial","https://doi.org/10.26640/cecoldo.ide_00010","Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico - Dirección General Marítima (DIMAR)","Exp.Pacifico2018","Fredy Albeiro Castrillón Valencia","https://orcid.org/0000-0003-2815-6122",1,1178,"Células por litro","present","DIMAR:CCCP:EXP.PACIFICO:2018","DIMAR:CCCP:EXP.PACIFICO:2018:BME34B5","Muestra","Red de 20 um","1 L","L","34 muestras de un litro",2018-11-27,2018,11,27,"13:45:00","Zona Nerítica","BME34B5","Bajamar","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cabo Manglares","Nariño","San Andrés de Tumaco",0,1,"1.59912","-79.06383","WGS84","Fredy Albeiro Castrillón Valencia","Fredy Albeiro Castrillón Valencia","https://orcid.org/0000-0003-2815-6122","2019-02-11/2019-04-30","Lioloma","Lioloma","Hasle, 1997","https://www.marinespecies.org/aphia.php?p=taxdetails&id=292726","urn:lsid:marinespecies.org:taxname:292726","accepted","Chromista","Heterokontophyta","Bacillariophyceae","Thalassionematales","Thalassionemataceae","Lioloma","Género"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34B5:367","HumanObservation","Event","Dirección General Marítima (DIMAR)","830.027.904-1","Fitoplancton Expedición Pacífico 2018 - Cabo Manglares","cecoldo.ide_00010","es","Dirección General Marítima (DIMAR)","Sólo para uso no comercial","https://doi.org/10.26640/cecoldo.ide_00010","Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico - Dirección General Marítima (DIMAR)","Exp.Pacifico2018","Fredy Albeiro Castrillón Valencia","https://orcid.org/0000-0003-2815-6122",0,0,"Células por litro","absent","DIMAR:CCCP:EXP.PACIFICO:2018","DIMAR:CCCP:EXP.PACIFICO:2018:BME34B5","Muestra","Red de 20 um","1 L","L","34 muestras de un litro",2018-11-27,2018,11,27,"13:45:00","Zona Nerítica","BME34B5","Bajamar","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cabo Manglares","Nariño","San Andrés de Tumaco",0,1,"1.59912","-79.06383","WGS84","Fredy Albeiro Castrillón Valencia","Fredy Albeiro Castrillón Valencia","https://orcid.org/0000-0003-2815-6122","2019-02-11/2019-04-30","Lithodesmium","Lithodesmium","C.G. Ehrenberg, 1839","https://www.marinespecies.org/aphia.php?p=taxdetails&id=149321","urn:lsid:marinespecies.org:taxname:149321","accepted","Chromista","Heterokontophyta","Bacillariophyceae","Lithodesmiales","Lithodesmiaceae","Lithodesmium","Género"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34B5:368","HumanObservation","Event","Dirección General Marítima (DIMAR)","830.027.904-1","Fitoplancton Expedición Pacífico 2018 - Cabo Manglares","cecoldo.ide_00010","es","Dirección General Marítima (DIMAR)","Sólo para uso no comercial","https://doi.org/10.26640/cecoldo.ide_00010","Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico - Dirección General Marítima (DIMAR)","Exp.Pacifico2018","Fredy Albeiro Castrillón Valencia","https://orcid.org/0000-0003-2815-6122",0,0,"Células por litro","absent","DIMAR:CCCP:EXP.PACIFICO:2018","DIMAR:CCCP:EXP.PACIFICO:2018:BME34B5","Muestra","Red de 20 um","1 L","L","34 muestras de un litro",2018-11-27,2018,11,27,"13:45:00","Zona Nerítica","BME34B5","Bajamar","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cabo Manglares","Nariño","San Andrés de Tumaco",0,1,"1.59912","-79.06383","WGS84","Fredy Albeiro Castrillón Valencia","Fredy Albeiro Castrillón Valencia","https://orcid.org/0000-0003-2815-6122","2019-02-11/2019-04-30","Melosira","Melosira","C.A. Agardh, 1824","https://www.marinespecies.org/aphia.php?p=taxdetails&id=149042","urn:lsid:marinespecies.org:taxname:149042","accepted","Chromista","Heterokontophyta","Bacillariophyceae","Melosirales","Melosiraceae","Melosira","Género"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34B5:369","HumanObservation","Event","Dirección General Marítima (DIMAR)","830.027.904-1","Fitoplancton Expedición Pacífico 2018 - Cabo Manglares","cecoldo.ide_00010","es","Dirección General Marítima (DIMAR)","Sólo para uso no comercial","https://doi.org/10.26640/cecoldo.ide_00010","Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico - Dirección General Marítima (DIMAR)","Exp.Pacifico2018","Fredy Albeiro Castrillón Valencia","https://orcid.org/0000-0003-2815-6122",0,0,"Células por litro","absent","DIMAR:CCCP:EXP.PACIFICO:2018","DIMAR:CCCP:EXP.PACIFICO:2018:BME34B5","Muestra","Red de 20 um","1 L","L","34 muestras de un litro",2018-11-27,2018,11,27,"13:45:00","Zona Nerítica","BME34B5","Bajamar","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cabo Manglares","Nariño","San Andrés de Tumaco",0,1,"1.59912","-79.06383","WGS84","Fredy Albeiro Castrillón Valencia","Fredy Albeiro Castrillón Valencia","https://orcid.org/0000-0003-2815-6122","2019-02-11/2019-04-30","Navicula","Navicula","J.B.M. Bory de Saint-Vincent, 1822","https://www.marinespecies.org/aphia.php?p=taxdetails&id=149142","urn:lsid:marinespecies.org:taxname:149142","accepted","Chromista","Heterokontophyta","Bacillariophyceae","Naviculales","Naviculaceae","Navicula","Género"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34B5:370","HumanObservation","Event","Dirección General Marítima (DIMAR)","830.027.904-1","Fitoplancton Expedición Pacífico 2018 - Cabo Manglares","cecoldo.ide_00010","es","Dirección General Marítima (DIMAR)","Sólo para uso no comercial","https://doi.org/10.26640/cecoldo.ide_00010","Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico - Dirección General Marítima (DIMAR)","Exp.Pacifico2018","Fredy Albeiro Castrillón Valencia","https://orcid.org/0000-0003-2815-6122",0,0,"Células por litro","absent","DIMAR:CCCP:EXP.PACIFICO:2018","DIMAR:CCCP:EXP.PACIFICO:2018:BME34B5","Muestra","Red de 20 um","1 L","L","34 muestras de un litro",2018-11-27,2018,11,27,"13:45:00","Zona Nerítica","BME34B5","Bajamar","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cabo Manglares","Nariño","San Andrés de Tumaco",0,1,"1.59912","-79.06383","WGS84","Fredy Albeiro Castrillón Valencia","Fredy Albeiro Castrillón Valencia","https://orcid.org/0000-0003-2815-6122","2019-02-11/2019-04-30","Neocalyptrella","Neocalyptrella","D.U. Hernández-Becerril & M.E. Meave del Castillo, 1997","https://www.marinespecies.org/aphia.php?p=taxdetails&id=345490","urn:lsid:marinespecies.org:taxname:345490","accepted","Chromista","Heterokontophyta","Bacillariophyceae","Rhizosoleniales","Rhizosoleniaceae","Neocalyptrella","Género"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34B5:371","HumanObservation","Event","Dirección General Marítima (DIMAR)","830.027.904-1","Fitoplancton Expedición Pacífico 2018 - Cabo Manglares","cecoldo.ide_00010","es","Dirección General Marítima (DIMAR)","Sólo para uso no comercial","https://doi.org/10.26640/cecoldo.ide_00010","Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico - Dirección General Marítima (DIMAR)","Exp.Pacifico2018","Fredy Albeiro Castrillón Valencia","https://orcid.org/0000-0003-2815-6122",0,0,"Células por litro","absent","DIMAR:CCCP:EXP.PACIFICO:2018","DIMAR:CCCP:EXP.PACIFICO:2018:BME34B5","Muestra","Red de 20 um","1 L","L","34 muestras de un litro",2018-11-27,2018,11,27,"13:45:00","Zona Nerítica","BME34B5","Bajamar","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cabo Manglares","Nariño","San Andrés de Tumaco",0,1,"1.59912","-79.06383","WGS84","Fredy Albeiro Castrillón Valencia","Fredy Albeiro Castrillón Valencia","https://orcid.org/0000-0003-2815-6122","2019-02-11/2019-04-30","Nitzschia","Nitzschia","A.H. Hassall, 1845","https://www.marinespecies.org/aphia.php?p=taxdetails&id=149045","urn:lsid:marinespecies.org:taxname:149045","accepted","Chromista","Heterokontophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Nitzschia","Género"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34B5:372","HumanObservation","Event","Dirección General Marítima (DIMAR)","830.027.904-1","Fitoplancton Expedición Pacífico 2018 - Cabo Manglares","cecoldo.ide_00010","es","Dirección General Marítima (DIMAR)","Sólo para uso no comercial","https://doi.org/10.26640/cecoldo.ide_00010","Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico - Dirección General Marítima (DIMAR)","Exp.Pacifico2018","Fredy Albeiro Castrillón Valencia","https://orcid.org/0000-0003-2815-6122",0,0,"Células por litro","absent","DIMAR:CCCP:EXP.PACIFICO:2018","DIMAR:CCCP:EXP.PACIFICO:2018:BME34B5","Muestra","Red de 20 um","1 L","L","34 muestras de un litro",2018-11-27,2018,11,27,"13:45:00","Zona Nerítica","BME34B5","Bajamar","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cabo Manglares","Nariño","San Andrés de Tumaco",0,1,"1.59912","-79.06383","WGS84","Fredy Albeiro Castrillón Valencia","Fredy Albeiro Castrillón Valencia","https://orcid.org/0000-0003-2815-6122","2019-02-11/2019-04-30","Odontella","Odontella","C.A. Agardh, 1832","https://www.marinespecies.org/aphia.php?p=taxdetails&id=148963","urn:lsid:marinespecies.org:taxname:148963","accepted","Chromista","Heterokontophyta","Bacillariophyceae","Triceratiales","Triceratiaceae","Odontella","Género"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34B5:373","HumanObservation","Event","Dirección General Marítima (DIMAR)","830.027.904-1","Fitoplancton Expedición Pacífico 2018 - Cabo Manglares","cecoldo.ide_00010","es","Dirección General Marítima (DIMAR)","Sólo para uso no comercial","https://doi.org/10.26640/cecoldo.ide_00010","Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico - Dirección General Marítima (DIMAR)","Exp.Pacifico2018","Fredy Albeiro Castrillón Valencia","https://orcid.org/0000-0003-2815-6122",0,0,"Células por litro","absent","DIMAR:CCCP:EXP.PACIFICO:2018","DIMAR:CCCP:EXP.PACIFICO:2018:BME34B5","Muestra","Red de 20 um","1 L","L","34 muestras de un litro",2018-11-27,2018,11,27,"13:45:00","Zona Nerítica","BME34B5","Bajamar","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cabo Manglares","Nariño","San Andrés de Tumaco",0,1,"1.59912","-79.06383","WGS84","Fredy Albeiro Castrillón Valencia","Fredy Albeiro Castrillón Valencia","https://orcid.org/0000-0003-2815-6122","2019-02-11/2019-04-30","Ornithocercus","Ornithocercus","Stein, 1883","https://www.marinespecies.org/aphia.php?p=taxdetails&id=109464","urn:lsid:marinespecies.org:taxname:109464","accepted","Chromista","Myzozoa","Dinophyceae","Dinophysales","Dinophysaceae","Ornithocercus","Género"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34B5:374","HumanObservation","Event","Dirección General Marítima (DIMAR)","830.027.904-1","Fitoplancton Expedición Pacífico 2018 - Cabo Manglares","cecoldo.ide_00010","es","Dirección General Marítima (DIMAR)","Sólo para uso no comercial","https://doi.org/10.26640/cecoldo.ide_00010","Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico - Dirección General Marítima (DIMAR)","Exp.Pacifico2018","Fredy Albeiro Castrillón Valencia","https://orcid.org/0000-0003-2815-6122",0,0,"Células por litro","absent","DIMAR:CCCP:EXP.PACIFICO:2018","DIMAR:CCCP:EXP.PACIFICO:2018:BME34B5","Muestra","Red de 20 um","1 L","L","34 muestras de un litro",2018-11-27,2018,11,27,"13:45:00","Zona Nerítica","BME34B5","Bajamar","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cabo Manglares","Nariño","San Andrés de Tumaco",0,1,"1.59912","-79.06383","WGS84","Fredy Albeiro Castrillón Valencia","Fredy Albeiro Castrillón Valencia","https://orcid.org/0000-0003-2815-6122","2019-02-11/2019-04-30","Oscillatoria","Oscillatoria","Vaucher ex Gomont, 1892","https://www.marinespecies.org/aphia.php?p=taxdetails&id=146549","urn:lsid:marinespecies.org:taxname:146549","accepted","Bacteria","Cyanobacteria","Cyanophyceae","Oscillatoriales","Oscillatoriaceae","Oscillatoria","Género"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34B5:375","HumanObservation","Event","Dirección General Marítima (DIMAR)","830.027.904-1","Fitoplancton Expedición Pacífico 2018 - Cabo Manglares","cecoldo.ide_00010","es","Dirección General Marítima (DIMAR)","Sólo para uso no comercial","https://doi.org/10.26640/cecoldo.ide_00010","Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico - Dirección General Marítima (DIMAR)","Exp.Pacifico2018","Fredy Albeiro Castrillón Valencia","https://orcid.org/0000-0003-2815-6122",0,0,"Células por litro","absent","DIMAR:CCCP:EXP.PACIFICO:2018","DIMAR:CCCP:EXP.PACIFICO:2018:BME34B5","Muestra","Red de 20 um","1 L","L","34 muestras de un litro",2018-11-27,2018,11,27,"13:45:00","Zona Nerítica","BME34B5","Bajamar","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cabo Manglares","Nariño","San Andrés de Tumaco",0,1,"1.59912","-79.06383","WGS84","Fredy Albeiro Castrillón Valencia","Fredy Albeiro Castrillón Valencia","https://orcid.org/0000-0003-2815-6122","2019-02-11/2019-04-30","Paralia","Paralia","P.A.C. Heiberg, 1863","https://www.marinespecies.org/aphia.php?p=taxdetails&id=149054","urn:lsid:marinespecies.org:taxname:149054","accepted","Chromista","Heterokontophyta","Bacillariophyceae","Paraliales","Paraliaceae","Paralia","Género"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34B5:376","HumanObservation","Event","Dirección General Marítima (DIMAR)","830.027.904-1","Fitoplancton Expedición Pacífico 2018 - Cabo Manglares","cecoldo.ide_00010","es","Dirección General Marítima (DIMAR)","Sólo para uso no comercial","https://doi.org/10.26640/cecoldo.ide_00010","Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico - Dirección General Marítima (DIMAR)","Exp.Pacifico2018","Fredy Albeiro Castrillón Valencia","https://orcid.org/0000-0003-2815-6122",0,0,"Células por litro","absent","DIMAR:CCCP:EXP.PACIFICO:2018","DIMAR:CCCP:EXP.PACIFICO:2018:BME34B5","Muestra","Red de 20 um","1 L","L","34 muestras de un litro",2018-11-27,2018,11,27,"13:45:00","Zona Nerítica","BME34B5","Bajamar","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cabo Manglares","Nariño","San Andrés de Tumaco",0,1,"1.59912","-79.06383","WGS84","Fredy Albeiro Castrillón Valencia","Fredy Albeiro Castrillón Valencia","https://orcid.org/0000-0003-2815-6122","2019-02-11/2019-04-30","Phalacroma","Phalacroma","Stein, 1883","https://www.marinespecies.org/aphia.php?p=taxdetails&id=109466","urn:lsid:marinespecies.org:taxname:109466","accepted","Chromista","Myzozoa","Dinophyceae","Dinophysales","Oxyphysaceae","Phalacroma","Género"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34B5:377","HumanObservation","Event","Dirección General Marítima (DIMAR)","830.027.904-1","Fitoplancton Expedición Pacífico 2018 - Cabo Manglares","cecoldo.ide_00010","es","Dirección General Marítima (DIMAR)","Sólo para uso no comercial","https://doi.org/10.26640/cecoldo.ide_00010","Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico - Dirección General Marítima (DIMAR)","Exp.Pacifico2018","Fredy Albeiro Castrillón Valencia","https://orcid.org/0000-0003-2815-6122",0,0,"Células por litro","absent","DIMAR:CCCP:EXP.PACIFICO:2018","DIMAR:CCCP:EXP.PACIFICO:2018:BME34B5","Muestra","Red de 20 um","1 L","L","34 muestras de un litro",2018-11-27,2018,11,27,"13:45:00","Zona Nerítica","BME34B5","Bajamar","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cabo Manglares","Nariño","San Andrés de Tumaco",0,1,"1.59912","-79.06383","WGS84","Fredy Albeiro Castrillón Valencia","Fredy Albeiro Castrillón Valencia","https://orcid.org/0000-0003-2815-6122","2019-02-11/2019-04-30","Plagiotropis","Plagiotropis","E. Pfitzer, 1871","https://www.marinespecies.org/aphia.php?p=taxdetails&id=149516","urn:lsid:marinespecies.org:taxname:149516","accepted","Chromista","Heterokontophyta","Bacillariophyceae","Naviculales","Plagiotropidaceae","Plagiotropis","Género"
"DIMAR:CCCP:EXP.PACIFICO:2018:BME34B5:378","HumanObservation","Event","Dirección General Marítima (DIMAR)","830.027.904-1","Fitoplancton Expedición Pacífico 2018 - Cabo Manglares","cecoldo.ide_00010","es","Dirección General Marítima (DIMAR)","Sólo para uso no comercial","https://doi.org/10.26640/cecoldo.ide_00010","Centro de Investigaciones Oceanográficas e Hidrográficas del Pacífico - Dirección General Marítima (DIMAR)","Exp.Pacifico2018","Fredy Albeiro Castrillón Valencia","https://orcid.org/0000-0003-2815-6122",0,0,"Células por litro","absent","DIMAR:CCCP:EXP.PACIFICO:2018","DIMAR:CCCP:EXP.PACIFICO:2018:BME34B5","Muestra","Red de 20 um","1 L","L","34 muestras de un litro",2018-11-27,2018,11,27,"13:45:00","Zona Nerítica","BME34B5","Bajamar","http://marineregions.org/mrgid/21972","América | Sudamérica | Colombia | Región del Pacífico","América del Sur","Océano Pacífico","Colombia","CO","Cabo Manglares","Nariño","San Andrés de Tumaco",0,1,"1.59912","-79.06383","WGS84","Fredy Albeiro Castrillón Valencia","Fredy Albeiro Castrillón Valencia","https://orcid.org/0000-0003-2815-6122","2019-02-11/2019-04-30","Pleurosigma","Pleurosigma","W. Smith, 1852","https://www.marinespecies.org/aphia.php?p=taxdetails&id=149181","urn:lsid:marinespecies.org:taxname:149181","accepted","Chromista","Heterokontophyta","Bacillariophyceae","Naviculales","Pleurosigmataceae","Pleurosigma","Género"
